date_time,speed,lane ,auto
2020-10-1516:08:45,,1,1
2020-10-1516:08:45,,1,1
2020-10-1516:08:45,,1,1
2020-10-1516:08:46,,1,1
2020-10-1516:08:46,74,1,1
2020-10-1516:08:46,,1,1
2020-10-1516:08:47,,1,1
2020-10-1516:08:47,,1,1
2020-10-1516:08:47,72,1,1
2020-10-1516:08:486,72,1,1
2020-10-1516:08:486,,1,1
2020-10-1516:08:49,70,1,1
2020-10-1516:08:49,,1,1
2020-10-1516:08:49,,1,1
2020-10-1516:08:49,,1,1
2020-10-1516:08:50,,1,1
2020-10-1516:08:50,,1,1
2020-10-1516:08:50,67,1,1
2020-10-1516:08:51,67,1,1
2020-10-1516:08:51,67,1,1
2020-10-1516:08:51,,1,1
2020-10-1516:08:52,,1,1
2020-10-1516:08:52,,1,1
2020-10-1516:08:52,,1,1
2020-10-1516:08:53,,1,1
2020-10-1516:08:53,,1,1
2020-10-1516:08:53,,1,1
2020-10-1516:08:54,,1,1
2020-10-1516:08:54,,1,1
2020-10-1516:08:54,,1,1
2020-10-1516:08:55,,1,1
2020-10-1516:08:55,68,1,1
2020-10-1516:08:55,68,1,1
2020-10-1516:08:56,,1,1
2020-10-1516:08:56,70,1,1
2020-10-1516:08:56,,1,1
2020-10-1516:08:56,,1,1
2020-10-1516:08:57,,1,1
2020-10-1516:08:57,,1,1
2020-10-1516:08:57,,1,1
2020-10-1516:08:58,,1,1
2020-10-1516:08:58,77,1,1
2020-10-1516:08:58,77,1,1
2020-10-1516:08:59,,1,1
2020-10-1516:08:59,79,1,1
2020-10-1516:08:59,80,1,1
2020-10-1516:09:00,80,1,1
2020-10-1516:09:00,80,1,1
2020-10-1516:09:00,,1,1
2020-10-1516:09:01,,1,1
2020-10-1516:09:01,82,1,1
2020-10-1516:09:01,82,1,1
2020-10-1516:09:02,82,1,1
2020-10-1516:09:02,83,1,1
2020-10-1516:09:02,83,1,1
2020-10-1516:09:03,83,1,1
2020-10-1516:09:03,84,1,1
2020-10-1516:09:03,84,1,1
2020-10-1516:09:04,85,1,1
2020-10-1516:09:04,,1,1
2020-10-1516:09:04,,1,1
2020-10-1516:09:05,86,1,1
2020-10-1516:09:05,86,1,1
2020-10-1516:09:05,,1,1
2020-10-1516:09:06,87,1,1
2020-10-1516:09:06,,1,1
2020-10-1516:09:06,6,1,1
2020-10-1516:09:07,,1,1
2020-10-1516:09:07,,1,1
2020-10-1516:09:07,,1,1
2020-10-1516:09:08,,1,1
2020-10-1516:09:08,,1,1
2020-10-1516:09:08,,1,1
2020-10-1516:09:09,,1,1
2020-10-1516:09:09,,1,1
2020-10-1516:09:09,,1,1
2020-10-1516:09:10,88,1,1
2020-10-1516:09:10,,1,1
2020-10-1516:09:10,,1,1
2020-10-1516:09:11,,1,1
2020-10-1516:09:11,,1,1
2020-10-1516:09:11,,1,1
2020-10-1516:09:12,,1,1
2020-10-1516:09:12,,1,1
2020-10-1516:09:12,89,1,1
2020-10-1516:09:13,,1,1
2020-10-1516:09:13,,1,1
2020-10-1516:09:13,,1,1
2020-10-1516:09:14,,1,1
2020-10-1516:09:14,,1,1
2020-10-1516:09:14,,1,1
2020-10-1516:09:15,4,1,1
2020-10-1516:09:15,4,1,1
2020-10-1516:09:15,,1,1
2020-10-1516:09:16,,1,1
2020-10-1516:09:16,,1,1
2020-10-1516:09:16,4,1,1
2020-10-1516:09:17,4,1,1
2020-10-1516:09:17,89,1,1
2020-10-1516:09:17,89,1,1
2020-10-1516:09:18,89,1,1
2020-10-1516:09:18,88,1,1
2020-10-1516:09:18,,1,1
2020-10-1516:09:19,,1,1
2020-10-1516:09:19,,1,1
2020-10-1516:09:19,87,1,1
2020-10-1516:09:20,87,1,1
2020-10-1516:09:20,87,1,1
2020-10-1516:09:20,87,1,1
2020-10-1516:09:21,87,1,1
2020-10-1516:09:21,87,1,1
2020-10-1516:09:21,,1,1
2020-10-1516:09:22,,1,1
2020-10-1516:09:22,86,1,1
2020-10-1516:09:22,86,1,1
2020-10-1516:09:23,86,1,1
2020-10-1516:09:23,86,1,1
2020-10-1516:09:23,86,1,1
2020-10-1516:09:24,86,1,1
2020-10-1516:09:24,85,1,1
2020-10-1516:09:24,85,1,1
2020-10-1516:09:25,84,1,1
2020-10-1516:09:25,84,1,1
2020-10-1516:09:25,,1,1
2020-10-1516:09:26,,1,1
2020-10-1516:09:26,,1,1
2020-10-1516:09:26,,1,1
2020-10-1516:09:27,,1,1
2020-10-1516:09:27,,1,1
2020-10-1516:09:27,,1,1
2020-10-1516:09:28,,1,1
2020-10-1516:09:28,,1,1
2020-10-1516:09:28,84,1,1
2020-10-1516:09:29,84,1,1
2020-10-1516:09:29,,1,1
2020-10-1516:09:29,84,1,1
2020-10-1516:09:30,84,1,1
2020-10-1516:09:30,84,1,1
2020-10-1516:09:30,84,1,1
2020-10-1516:09:31,,1,1
2020-10-1516:09:31,,1,1
2020-10-1516:09:31,,1,1
2020-10-1516:09:32,,1,1
2020-10-1516:09:32,86,1,1
2020-10-1516:09:32,86,1,1
2020-10-1516:09:33,,1,1
2020-10-1516:09:33,,1,1
2020-10-1516:09:33,,1,1
2020-10-1516:09:34,,1,1
2020-10-1516:09:34,89,1,1
2020-10-1516:09:34,89,1,1
2020-10-1516:09:35,89,1,1
2020-10-1516:09:35,89,1,1
2020-10-1516:09:35,,1,1
2020-10-1516:09:36,8,1,1
2020-10-1516:09:36,,1,1
2020-10-1516:09:36,4,1,1
2020-10-1516:09:37,,1,1
2020-10-1516:09:37,91,1,1
2020-10-1516:09:37,,1,1
2020-10-1516:09:38,,1,1
2020-10-1516:09:38,,1,1
2020-10-1516:09:38,,1,1
2020-10-1516:09:39,,1,1
2020-10-1516:09:39,,1,1
2020-10-1516:09:39,,1,1
2020-10-1516:09:40,,1,1
2020-10-1516:09:40,94,1,1
2020-10-1516:09:40,94,1,1
2020-10-1516:09:41,94,1,1
2020-10-1516:09:41,95,1,1
2020-10-1516:09:41,95,1,1
2020-10-1516:09:42,96,1,1
2020-10-1516:09:42,97,1,1
2020-10-1516:09:42,97,1,1
2020-10-1516:09:43,97,1,1
2020-10-1516:09:43,98,1,1
2020-10-1516:09:43,98,1,1
2020-10-1516:09:44,98,1,1
2020-10-1516:09:44,,1,1
2020-10-1516:09:44,,1,1
2020-10-1516:09:45,,1,1
2020-10-1516:09:45,99,1,1
2020-10-1516:09:45,,1,1
2020-10-1516:09:46,,1,1
2020-10-1516:09:46,,1,1
2020-10-1516:09:46,,1,1
2020-10-1516:09:47,98,1,1
2020-10-1516:09:47,,1,1
2020-10-1516:09:47,97,1,1
2020-10-1516:09:48,96,1,1
2020-10-1516:09:48,,1,1
2020-10-1516:09:48,,1,1
2020-10-1516:09:49,,1,1
2020-10-1516:09:49,92,1,1
2020-10-1516:09:49,91,1,1
2020-10-1516:09:50,,1,1
2020-10-1516:09:50,89,1,1
2020-10-1516:09:50,,1,1
2020-10-1516:09:51,,1,1
2020-10-1516:09:51,86,1,0
2020-10-1516:09:51,85,1,0
2020-10-1516:09:52,85,1,0
2020-10-1516:09:52,84,1,0
2020-10-1516:09:52,83,1,0
2020-10-1516:09:53,82,1,0
2020-10-1516:09:53,82,1,0
2020-10-1516:09:53,81,1,0
2020-10-1516:09:54,81,1,0
2020-10-1516:09:54,,1,0
2020-10-1516:09:54,80,1,0
2020-10-1516:09:55,80,1,0
2020-10-1516:09:55,80,1,0
2020-10-1516:09:55,80,1,0
2020-10-1516:09:56,80,1,0
2020-10-1516:09:56,,1,0
2020-10-1516:09:56,81,1,0
2020-10-1516:09:57,81,1,0
2020-10-1516:09:57,81,1,0
2020-10-1516:09:57,,1,0
2020-10-1516:09:58,82,1,0
2020-10-1516:09:58,3,1,0
2020-10-1516:09:58,84,1,0
2020-10-1516:09:59,84,1,0
2020-10-1516:09:59,86,1,0
2020-10-1516:09:59,,1,0
2020-10-1516:10:00,,1,0
2020-10-1516:10:00,,1,0
2020-10-1516:10:00,8,1,0
2020-10-1516:10:01,,1,0
2020-10-1516:10:01,92,1,0
2020-10-1516:10:01,92,1,0
2020-10-1516:10:02,,1,0
2020-10-1516:10:02,94,1,0
2020-10-1516:10:02,,1,0
2020-10-1516:10:03,,1,0
2020-10-1516:10:03,,1,0
2020-10-1516:10:03,94,1,0
2020-10-1516:10:04,,1,0
2020-10-1516:10:04,8,1,0
2020-10-1516:10:04,,1,0
2020-10-1516:10:05,,1,0
2020-10-1516:10:05,,1,0
2020-10-1516:10:05,81,1,0
2020-10-1516:10:06,,1,0
2020-10-1516:10:06,76,1,0
2020-10-1516:10:06,75,1,0
2020-10-1516:10:07,72,1,0
2020-10-1516:10:07,,1,0
2020-10-1516:10:07,,1,0
2020-10-1516:10:08,,1,0
2020-10-1516:10:08,,1,0
2020-10-1516:10:08,,1,0
2020-10-1516:10:09,,1,0
2020-10-1516:10:09,,1,0
2020-10-1516:10:09,64,1,0
2020-10-1516:10:10,64,1,0
2020-10-1516:10:10,,1,0
2020-10-1516:10:10,66,1,0
2020-10-1516:10:11,,1,0
2020-10-1516:10:11,,1,0
2020-10-1516:10:11,,1,0
2020-10-1516:10:12,70,1,0
2020-10-1516:10:12,,1,0
2020-10-1516:10:12,,1,0
2020-10-1516:10:13,,1,0
2020-10-1516:10:13,75,1,0
2020-10-1516:10:13,78,1,0
2020-10-1516:10:14,78,1,0
2020-10-1516:10:14,79,1,0
2020-10-1516:10:14,,1,1
2020-10-1516:10:15,82,1,1
2020-10-1516:10:15,84,1,1
2020-10-1516:10:15,85,1,1
2020-10-1516:10:16,86,1,1
2020-10-1516:10:16,86,1,1
2020-10-1516:10:16,86,1,1
2020-10-1516:10:17,86,1,1
2020-10-1516:10:17,86,1,1
2020-10-1516:10:17,86,1,1
2020-10-1516:10:18,6,1,1
2020-10-1516:10:18,6,1,1
2020-10-1516:10:18,84,1,1
2020-10-1516:10:19,84,1,1
2020-10-1516:10:19,83,1,1
2020-10-1516:10:19,82,1,1
2020-10-1516:10:20,82,1,1
2020-10-1516:10:20,,1,1
2020-10-1516:10:20,,1,1
2020-10-1516:10:21,,1,1
2020-10-1516:10:21,,1,1
2020-10-1516:10:21,80,1,1
2020-10-1516:10:22,79,1,1
2020-10-1516:10:22,79,1,1
2020-10-1516:10:22,,1,1
2020-10-1516:10:23,76,1,1
2020-10-1516:10:23,,1,1
2020-10-1516:10:23,75,1,1
2020-10-1516:10:24,75,1,1
2020-10-1516:10:24,75,1,1
2020-10-1516:10:24,,1,1
2020-10-1516:10:25,74,1,1
2020-10-1516:10:25,,1,1
2020-10-1516:10:25,,1,1
2020-10-1516:10:26,,1,0
2020-10-1516:10:26,,1,0
2020-10-1516:10:26,71,1,0
2020-10-1516:10:27,70,1,0
2020-10-1516:10:27,70,1,0
2020-10-1516:10:27,,1,0
2020-10-1516:10:28,,1,0
2020-10-1516:10:28,,1,0
2020-10-1516:10:28,,1,0
2020-10-1516:10:29,,1,0
2020-10-1516:10:29,,1,0
2020-10-1516:10:29,,0,0
2020-10-1516:10:30,,0,0
2020-10-1516:10:30,,0,0
2020-10-1516:10:30,69,0,0
2020-10-1516:10:31,68,0,0
2020-10-1516:10:31,,0,0
2020-10-1516:10:31,,0,0
2020-10-1516:10:32,65,1,0
2020-10-1516:10:32,,1,1
2020-10-1516:10:32,63,1,1
2020-10-1516:10:33,,1,1
2020-10-1516:10:33,18,1,1
2020-10-1516:10:33,,1,1
2020-10-1516:10:34,57,1,1
2020-10-1516:10:34,57,1,1
2020-10-1516:10:34,2,1,0
2020-10-1516:10:35,,1,0
2020-10-1516:10:35,,0,0
2020-10-1516:10:35,,0,0
2020-10-1516:10:36,50,0,0
2020-10-1516:10:36,618,0,0
2020-10-1516:10:36,,0,0
2020-10-1516:10:37,49,0,0
2020-10-1516:10:37,,0,0
2020-10-1516:10:37,,0,0
2020-10-1516:10:38,,0,0
2020-10-1516:10:38,,0,0
2020-10-1516:10:38,4,0,0
2020-10-1516:10:39,,0,0
2020-10-1516:10:39,218,0,0
2020-10-1516:10:39,68,0,0
2020-10-1516:10:40,,0,0
2020-10-1516:10:40,,0,0
2020-10-1516:10:40,,0,0
2020-10-1516:10:41,,0,0
2020-10-1516:10:41,,0,0
2020-10-1516:10:41,,0,0
2020-10-1516:10:42,,0,0
2020-10-1516:10:42,,0,0
2020-10-1516:10:42,,0,0
2020-10-1516:10:43,,0,0
2020-10-1516:10:43,,0,0
2020-10-1516:10:43,,0,0
2020-10-1516:10:44,,0,0
2020-10-1516:10:44,95,0,0
2020-10-1516:10:44,,0,0
2020-10-1516:10:45,,0,0
2020-10-1516:10:45,,0,0
2020-10-1516:10:45,,0,0
2020-10-1516:10:46,97,0,0
2020-10-1516:10:46,,0,0
2020-10-1516:10:46,,0,0
2020-10-1516:10:47,,0,0
2020-10-1516:10:47,,0,0
2020-10-1516:10:47,8,0,0
2020-10-1516:10:46,60,1,0
2020-10-1516:10:46,,1,0
2020-10-1516:10:48,,1,0
2020-10-1516:10:49,,1,0
2020-10-1516:10:49,,1,0
2020-10-1516:10:49,,1,0
2020-10-1516:10:50,61,1,0
2020-10-1516:10:50,18,1,0
2020-10-1516:10:50,8,1,0
2020-10-1516:10:51,8,1,0
2020-10-1516:10:51,8,1,0
2020-10-1516:10:51,60,1,0
2020-10-1516:10:52,60,1,1
2020-10-1516:10:52,60,1,1
2020-10-1516:10:52,61,1,1
2020-10-1516:10:53,,1,1
2020-10-1516:10:53,8,1,1
2020-10-1516:10:53,,1,1
2020-10-1516:10:54,58,1,1
2020-10-1516:10:54,,1,1
2020-10-1516:10:54,,1,1
2020-10-1516:10:55,,1,1
2020-10-1516:10:55,,1,1
2020-10-1516:10:55,,1,1
2020-10-1516:10:56,,1,1
2020-10-1516:10:56,,1,0
2020-10-1516:10:56,,1,0
2020-10-1516:10:57,,1,0
2020-10-1516:10:57,,1,0
2020-10-1516:10:57,,1,0
2020-10-1516:10:58,,1,0
2020-10-1516:10:58,,1,0
2020-10-1516:10:58,,1,0
2020-10-1516:10:59,,1,0
2020-10-1516:10:59,,1,0
2020-10-1516:10:59,56,1,0
2020-10-1516:11:00,56,1,0
2020-10-1516:11:00,,1,0
2020-10-1516:11:00,,0,0
2020-10-1516:11:01,,0,0
2020-10-1516:11:01,57,0,0
2020-10-1516:11:01,18,0,0
2020-10-1516:11:02,,0,0
2020-10-1516:11:02,,0,0
2020-10-1516:11:02,,0,0
2020-10-1516:11:03,,0,0
2020-10-1516:11:03,,0,0
2020-10-1516:11:03,8,0,0
2020-10-1516:11:04,,0,0
2020-10-1516:11:04,,0,0
2020-10-1516:11:04,1,0,0
2020-10-1516:11:05,54,0,0
2020-10-1516:11:05,55,0,0
2020-10-1516:11:05,56,0,0
2020-10-1516:11:06,,0,0
2020-10-1516:11:06,,0,0
2020-10-1516:11:06,,0,0
2020-10-1516:11:07,57,0,0
2020-10-1516:11:07,57,0,0
2020-10-1516:11:07,57,0,0
2020-10-1516:11:08,,0,0
2020-10-1516:11:08,1,0,0
2020-10-1516:11:08,,0,0
2020-10-1516:11:09,,0,0
2020-10-1516:11:09,,0,0
2020-10-1516:11:09,1,0,0
2020-10-1516:11:10,,0,0
2020-10-1516:11:10,,0,0
2020-10-1516:11:10,,0,0
2020-10-1516:11:11,50,0,0
2020-10-1516:11:11,,0,0
2020-10-1516:11:11,,0,0
2020-10-1516:11:12,,0,0
2020-10-1516:11:12,,0,0
2020-10-1516:11:12,,0,0
2020-10-1516:11:13,,0,0
2020-10-1516:11:13,,0,0
2020-10-1516:11:13,49,0,0
2020-10-1516:11:14,48,0,0
2020-10-1516:11:14,,0,0
2020-10-1516:11:14,46,0,0
2020-10-1516:11:15,46,0,0
2020-10-1516:11:15,44,0,0
2020-10-1516:11:15,,0,0
2020-10-1516:11:16,42,0,0
2020-10-1516:11:16,8,0,0
2020-10-1516:11:16,,0,0
2020-10-1516:11:17,,0,0
2020-10-1516:11:17,35,0,0
2020-10-1516:11:17,33,0,0
2020-10-1516:11:18,,0,0
2020-10-1516:11:18,,0,0
2020-10-1516:11:18,,0,0
2020-10-1516:11:19,,0,0
2020-10-1516:11:19,,0,0
2020-10-1516:11:19,,0,0
2020-10-1516:11:20,31,0,0
2020-10-1516:11:20,30,0,0
2020-10-1516:11:20,,0,0
2020-10-1516:11:21,27,0,0
2020-10-1516:11:21,27,0,0
2020-10-1516:11:21,25,0,0
2020-10-1516:11:22,,0,0
2020-10-1516:11:22,,0,0
2020-10-1516:11:22,,0,0
2020-10-1516:11:23,40,0,0
2020-10-1516:11:23,,0,0
2020-10-1516:11:23,,0,0
2020-10-1516:11:24,17,0,0
2020-10-1516:11:24,,0,0
2020-10-1516:11:24,,0,0
2020-10-1516:11:25,,0,0
2020-10-1516:11:25,,0,0
2020-10-1516:11:25,,0,0
2020-10-1516:11:26,12,0,0
2020-10-1516:11:26,,0,0
2020-10-1516:11:26,,0,0
2020-10-1516:11:27,,0,0
2020-10-1516:11:27,,0,0
2020-10-1516:11:27,,0,0
2020-10-1516:11:28,,0,0
2020-10-1516:11:28,,0,0
2020-10-1516:11:28,,0,0
2020-10-1516:11:29,,0,0
2020-10-1516:11:29,,0,0
2020-10-1516:11:29,3,0,0
2020-10-1516:11:30,,0,0
2020-10-1516:11:30,,0,0
2020-10-1516:11:30,,0,0
2020-10-1516:11:31,8,0,0
