date,time,speed,ldws,lkas
2020-10-23,15:21:14,89,1,1
2020-10-23,15:21:15,88,1,1
2020-10-23,15:21:16,87,1,1
2020-10-23,15:21:17,85,1,1
2020-10-23,15:21:18,84,1,1
2020-10-23,15:21:19,82,1,1
2020-10-23,15:21:20,80,1,1
2020-10-23,15:21:21,79,1,1
2020-10-23,15:21:22,77,1,1
2020-10-23,15:21:23,76,1,1
2020-10-23,15:21:24,74,1,1
2020-10-23,15:21:25,70,1,1
2020-10-23,15:21:26,67,1,1
2020-10-23,15:21:27,65,1,1
2020-10-23,15:21:28,64,1,1
2020-10-23,15:21:29,62,1,1
2020-10-23,15:21:30,63,1,1
2020-10-23,15:21:31,66,1,1
2020-10-23,15:21:32,70,1,1
2020-10-23,15:21:33,75,1,1
2020-10-23,15:21:34,80,1,1
2020-10-23,15:21:35,88,1,1
2020-10-23,15:21:36,86,1,1
2020-10-23,15:21:37,86,1,1
2020-10-23,15:21:38,85,1,1
2020-10-23,15:21:39,84,1,1
2020-10-23,15:21:40,82,1,1
2020-10-23,15:21:41,83,1,1
2020-10-23,15:21:42,82,1,1
2020-10-23,15:21:43,82,1,1
2020-10-23,15:21:44,81,1,1
2020-10-23,15:21:45,80,1,1
2020-10-23,15:21:46,79,1,1
2020-10-23,15:21:47,78,1,1
2020-10-23,15:21:48,77,1,1
2020-10-23,15:21:49,75,1,1
2020-10-23,15:21:50,74,1,1
2020-10-23,15:21:51,73,1,1
2020-10-23,15:21:52,73,1,1
2020-10-23,15:21:53,73,1,1
2020-10-23,15:21:54,73,1,1
2020-10-23,15:21:55,73,1,1
2020-10-23,15:21:56,74,1,1
2020-10-23,15:21:57,74,1,1
2020-10-23,15:21:58,74,1,1
2020-10-23,15:21:59,75,1,1
2020-10-23,15:22:00,75,1,1
2020-10-23,15:22:01,74,1,1
2020-10-23,15:22:02,74,1,1
2020-10-23,15:22:03,74,1,1
2020-10-23,15:22:04,74,1,1
2020-10-23,15:22:05,74,1,1
2020-10-23,15:22:06,75,1,1
2020-10-23,15:22:07,77,1,1
2020-10-23,15:22:08,78,1,1
2020-10-23,15:22:09,80,1,1
2020-10-23,15:22:10,82,1,1
2020-10-23,15:22:11,83,1,1
2020-10-23,15:22:12,83,1,1
2020-10-23,15:22:13,83,1,1
2020-10-23,15:22:14,83,1,1
2020-10-23,15:22:15,84,1,1
2020-10-23,15:22:16,85,1,1
2020-10-23,15:22:17,85,1,1
2020-10-23,15:22:18,84,1,1
2020-10-23,15:22:19,84,1,1
2020-10-23,15:22:20,83,1,1
2020-10-23,15:22:21,81,1,1
2020-10-23,15:22:22,,1,1
2020-10-23,15:22:23,76,1,1
2020-10-23,15:22:24,76,1,1
2020-10-23,15:22:25,77,1,1
2020-10-23,15:22:26,79,1,1
2020-10-23,15:22:27,80,1,1
2020-10-23,15:22:28,81,1,0
2020-10-23,15:22:29,84,1,0
2020-10-23,15:22:30,87,1,0
2020-10-23,15:22:31,89,1,0
2020-10-23,15:22:32,92,1,0
2020-10-23,15:22:33,95,1,0
2020-10-23,15:22:34,99,1,1
2020-10-23,15:22:35,102,1,1
2020-10-23,15:22:36,105,1,1
2020-10-23,15:22:37,107,1,1
2020-10-23,15:22:38,108,1,1
2020-10-23,15:22:39,109,1,1
2020-10-23,15:22:40,108,1,1
2020-10-23,15:22:41,170,1,1
2020-10-23,15:22:42,106,1,1
2020-10-23,15:22:43,103,1,1
2020-10-23,15:22:44,102,1,1
2020-10-23,15:22:45,130,1,1
2020-10-23,15:22:46,140,1,1
2020-10-23,15:22:47,105,1,1
2020-10-23,15:22:48,107,1,1
2020-10-23,15:22:49,109,1,1
2020-10-23,15:22:50,109,1,1
2020-10-23,15:22:51,109,1,1
2020-10-23,15:22:52,108,1,1
2020-10-23,15:22:53,107,1,1
2020-10-23,15:22:54,107,1,1
2020-10-23,15:22:55,107,1,1
2020-10-23,15:22:56,106,1,1
2020-10-23,15:22:57,105,1,1
2020-10-23,15:22:58,106,1,1
2020-10-23,15:22:59,104,1,1
2020-10-23,15:23:00,103,1,1
2020-10-23,15:23:01,102,1,1
2020-10-23,15:23:02,100,1,1
2020-10-23,15:23:03,98,1,1
2020-10-23,15:23:04,96,1,1
2020-10-23,15:23:05,95,1,1
2020-10-23,15:23:06,94,1,1
2020-10-23,15:23:07,93,1,1
2020-10-23,15:23:08,91,1,1
2020-10-23,15:23:09,90,1,1
2020-10-23,15:23:10,90,1,1
2020-10-23,15:23:11,89,1,1
2020-10-23,15:23:12,89,1,1
2020-10-23,15:23:13,88,1,0
2020-10-23,15:23:14,87,1,0
2020-10-23,15:23:15,86,1,1
2020-10-23,15:23:16,86,1,1
2020-10-23,15:23:17,86,1,0
2020-10-23,15:23:18,85,1,0
2020-10-23,15:23:19,85,1,0
2020-10-23,15:23:20,85,1,0
2020-10-23,15:23:21,84,1,0
2020-10-23,15:23:22,83,1,1
2020-10-23,15:23:23,82,1,1
2020-10-23,15:23:24,82,1,1
2020-10-23,15:23:25,81,1,1
2020-10-23,15:23:26,81,1,1
2020-10-23,15:23:27,80,1,1
2020-10-23,15:23:28,80,1,1
2020-10-23,15:23:29,80,1,1
2020-10-23,15:23:30,81,1,1
2020-10-23,15:23:31,81,1,1
2020-10-23,15:23:32,82,1,1
2020-10-23,15:23:33,83,1,1
2020-10-23,15:23:34,83,1,1
2020-10-23,15:23:35,84,1,1
2020-10-23,15:23:36,84,1,1
2020-10-23,15:23:37,83,1,1
2020-10-23,15:23:38,84,1,1
2020-10-23,15:23:39,85,1,1
2020-10-23,15:23:40,86,1,1
2020-10-23,15:23:41,87,1,1
2020-10-23,15:23:42,88,1,1
2020-10-23,15:23:43,88,1,1
2020-10-23,15:23:44,91,1,1
2020-10-23,15:23:45,94,1,1
2020-10-23,15:23:46,98,1,1
2020-10-23,15:23:47,100,1,1
2020-10-23,15:23:48,101,1,1
2020-10-23,15:23:49,100,1,1
2020-10-23,15:23:50,101,1,1
2020-10-23,15:23:51,101,1,1
2020-10-23,15:23:52,101,1,1
2020-10-23,15:23:53,100,1,1
2020-10-23,15:23:54,,1,1
2020-10-23,15:23:55,,1,1
2020-10-23,15:23:56,96,1,1
2020-10-23,15:23:57,95,1,1
2020-10-23,15:23:58,93,1,1
2020-10-23,15:23:59,92,1,1
2020-10-23,15:24:00,90,1,1
2020-10-23,15:24:01,89,1,1
2020-10-23,15:24:02,88,1,1
2020-10-23,15:24:03,87,1,1
2020-10-23,15:24:04,86,1,1
2020-10-23,15:24:05,86,1,1
2020-10-23,15:24:06,87,1,1
2020-10-23,15:24:07,87,1,1
2020-10-23,15:24:08,88,1,1
2020-10-23,15:24:09,87,1,1
2020-10-23,15:24:10,87,1,1
2020-10-23,15:24:11,87,1,1
2020-10-23,15:24:12,87,1,1
2020-10-23,15:24:13,87,1,1
2020-10-23,15:24:14,88,1,1
2020-10-23,15:24:14,88,1,1
2020-10-23,15:24:15,88,1,1
2020-10-23,15:24:16,88,1,1
2020-10-23,15:24:17,88,1,1
2020-10-23,15:24:18,88,1,1
2020-10-23,15:24:19,,1,1
2020-10-23,15:24:20,,1,1
2020-10-23,15:24:21,,1,1
2020-10-23,15:24:22,87,1,1
2020-10-23,15:24:23,86,1,1
2020-10-23,15:24:24,86,1,1
2020-10-23,15:24:25,85,1,1
2020-10-23,15:24:26,84,1,1
2020-10-23,15:24:27,84,1,1
2020-10-23,15:24:28,82,1,1
2020-10-23,15:24:29,81,1,1
2020-10-23,15:24:30,76,1,1
2020-10-23,15:24:31,70,1,1
2020-10-23,15:24:32,64,1,1
2020-10-23,15:24:33,61,1,1
2020-10-23,15:24:34,59,1,1
2020-10-23,15:24:35,54,0,0
2020-10-23,15:24:36,49,0,0
2020-10-23,15:24:37,47,0,0
2020-10-23,15:24:38,46,0,0
2020-10-23,15:24:39,48,0,0
2020-10-23,15:24:40,50,0,0
2020-10-23,15:24:41,51,0,0
2020-10-23,15:24:42,51,0,0
2020-10-23,15:24:43,52,0,0
2020-10-23,15:24:44,53,0,0
2020-10-23,15:24:45,54,0,0
2020-10-23,15:24:46,53,0,0
2020-10-23,15:24:47,51,0,0
2020-10-23,15:24:48,48,0,1
2020-10-23,15:24:49,47,0,1
2020-10-23,15:24:50,47,0,1
2020-10-23,15:24:51,48,0,1
2020-10-23,15:24:52,48,0,1
2020-10-23,15:24:53,48,0,1
2020-10-23,15:24:54,48,0,1
2020-10-23,15:24:55,48,0,1
2020-10-23,15:24:56,48,0,1
2020-10-23,15:24:57,48,0,1
2020-10-23,15:24:58,48,0,1
2020-10-23,15:24:59,48,0,1
2020-10-23,15:25:00,48,0,1
2020-10-23,15:25:01,48,0,1
2020-10-23,15:25:02,48,0,1
2020-10-23,15:25:03,47,0,1
2020-10-23,15:25:04,,0,1
2020-10-23,15:25:05,41,0,1
2020-10-23,15:25:06,35,0,1
2020-10-23,15:25:07,31,0,1
2020-10-23,15:25:08,28,0,1
2020-10-23,15:25:09,26,0,1
2020-10-23,15:25:10,26,0,1
2020-10-23,15:25:11,26,0,1
2020-10-23,15:25:12,27,0,1
2020-10-23,15:25:13,30,0,1
2020-10-23,15:25:14,32,0,1
2020-10-23,15:25:15,,0,1
2020-10-23,15:25:16,36,0,1
2020-10-23,15:25:17,39,0,1
2020-10-23,15:25:18,40,0,1
2020-10-23,15:25:19,42,0,1
2020-10-23,15:25:20,43,0,1
2020-10-23,15:25:21,45,0,1
2020-10-23,15:25:22,46,0,1
2020-10-23,15:25:23,46,0,1
2020-10-23,15:25:24,45,0,1
2020-10-23,15:25:25,,0,1
2020-10-23,15:25:26,,0,1
2020-10-23,15:25:27,43,0,1
2020-10-23,15:25:28,42,0,1
2020-10-23,15:25:29,41,0,1
2020-10-23,15:25:30,40,0,1
2020-10-23,15:25:31,41,0,1
2020-10-23,15:25:32,41,0,1
2020-10-23,15:25:33,43,0,1
2020-10-23,15:25:34,,0,1
2020-10-23,15:25:35,46,0,1
2020-10-23,15:25:36,47,0,1
2020-10-23,15:25:37,47,0,1
2020-10-23,15:25:38,46,0,1
2020-10-23,15:25:39,,0,1
2020-10-23,15:25:40,43,0,1
2020-10-23,15:25:41,,0,1
2020-10-23,15:25:42,,0,1
2020-10-23,15:25:43,48,1,1
2020-10-23,15:25:44,49,1,0
2020-10-23,15:25:45,50,1,1
2020-10-23,15:25:46,50,1,1
2020-10-23,15:25:47,51,1,1
2020-10-23,15:25:48,51,1,1
2020-10-23,15:25:49,52,1,1
2020-10-23,15:25:50,53,1,1
2020-10-23,15:25:51,54,1,1
2020-10-23,15:25:52,54,1,1
2020-10-23,15:25:53,55,1,1
2020-10-23,15:25:54,55,1,1
2020-10-23,15:25:55,,1,1
2020-10-23,15:25:56,52,0,1
2020-10-23,15:25:57,49,0,1
2020-10-23,15:25:58,47,0,1
2020-10-23,15:25:59,,0,1
2020-10-23,15:26:00,45,0,1
2020-10-23,15:26:01,45,0,1
2020-10-23,15:26:02,47,0,1
2020-10-23,15:26:03,50,0,1
2020-10-23,15:26:04,51,0,1
2020-10-23,15:26:05,53,0,1
2020-10-23,15:26:06,,0,1
2020-10-23,15:26:07,55,0,1
2020-10-23,15:26:08,56,0,1
2020-10-23,15:26:09,57,0,1
2020-10-23,15:26:10,58,0,1
2020-10-23,15:26:11,59,0,1
2020-10-23,15:26:12,60,0,1
2020-10-23,15:26:13,61,0,1
2020-10-23,15:26:14,,0,1
2020-10-23,15:26:15,,0,1
2020-10-23,15:26:16,58,0,1
2020-10-23,15:26:17,57,0,1
2020-10-23,15:26:18,56,1,1
2020-10-23,15:26:19,55,0,0
2020-10-23,15:26:20,53,0,0
2020-10-23,15:26:21,52,0,0
2020-10-23,15:26:22,51,0,0
2020-10-23,15:26:23,52,0,0
2020-10-23,15:26:24,55,0,0
2020-10-23,15:26:25,56,0,0
2020-10-23,15:26:26,55,0,0
2020-10-23,15:26:27,55,0,0
2020-10-23,15:26:28,,0,0
2020-10-23,15:26:29,55,0,0
2020-10-23,15:26:30,55,0,0
2020-10-23,15:26:31,56,0,0
2020-10-23,15:26:32,56,0,0
2020-10-23,15:26:33,59,0,0
2020-10-23,15:26:34,62,1,1
2020-10-23,15:26:35,61,1,1
2020-10-23,15:26:36,61,1,1
2020-10-23,15:26:37,60,1,1
2020-10-23,15:26:38,59,1,1
2020-10-23,15:26:39,58,1,1
2020-10-23,15:26:40,59,1,1
2020-10-23,15:26:41,58,1,1
2020-10-23,15:26:42,58,1,1
2020-10-23,15:26:43,,1,1
2020-10-23,15:26:44,59,1,1
2020-10-23,15:26:45,59,1,1
2020-10-23,15:26:46,59,1,1
2020-10-23,15:26:47,59,1,1
2020-10-23,15:26:48,59,1,1
2020-10-23,15:26:49,61,1,1
2020-10-23,15:26:50,65,1,1
2020-10-23,15:26:51,68,1,1
2020-10-23,15:26:52,70,1,1
2020-10-23,15:26:53,70,1,1
2020-10-23,15:26:54,70,1,1
2020-10-23,15:26:55,72,1,1
2020-10-23,15:26:56,71,1,1
2020-10-23,15:26:57,70,1,1
2020-10-23,15:26:58,68,1,1
2020-10-23,15:26:59,69,1,1
2020-10-23,15:27:00,70,1,1
2020-10-23,15:27:01,71,1,1
2020-10-23,15:27:02,71,1,1
2020-10-23,15:27:03,71,1,1
2020-10-23,15:27:04,71,1,1
2020-10-23,15:27:05,71,1,1
2020-10-23,15:27:06,72,1,1
2020-10-23,15:27:07,72,1,1
2020-10-23,15:27:08,73,1,1
2020-10-23,15:27:09,73,1,1
2020-10-23,15:27:10,73,1,1
2020-10-23,15:27:11,72,1,1
2020-10-23,15:27:12,72,1,1
2020-10-23,15:27:13,72,1,1
2020-10-23,15:27:14,72,1,1
2020-10-23,15:27:15,72,1,1
2020-10-23,15:27:16,71,0,0
2020-10-23,15:27:17,69,1,1
2020-10-23,15:27:18,69,1,1
2020-10-23,15:27:19,69,1,1
2020-10-23,15:27:20,70,1,0
2020-10-23,15:27:21,70,1,0
2020-10-23,15:27:22,71,1,0
2020-10-23,15:27:23,74,1,0
2020-10-23,15:27:24,77,1,0
2020-10-23,15:27:25,82,1,0
2020-10-23,15:27:26,87,1,0
2020-10-23,15:27:27,88,1,1
2020-10-23,15:27:28,78,1,1
2020-10-23,15:27:29,7,1,1
2020-10-23,15:27:30,68,1,1
2020-10-23,15:27:31,85,1,1
2020-10-23,15:27:32,83,1,1
2020-10-23,15:27:33,81,1,1
2020-10-23,15:27:34,78,1,1
2020-10-23,15:27:35,71,1,0
2020-10-23,15:27:36,67,1,0
2020-10-23,15:27:37,65,1,0
2020-10-23,15:27:38,,1,0
2020-10-23,15:27:39,65,1,0
2020-10-23,15:27:40,66,1,0
2020-10-23,15:27:41,67,1,0
2020-10-23,15:27:42,67,1,1
2020-10-23,15:27:43,67,1,1
2020-10-23,15:27:44,67,1,1
2020-10-23,15:27:45,66,1,1
2020-10-23,15:27:46,65,1,1
2020-10-23,15:27:47,65,1,1
2020-10-23,15:27:48,65,1,1
2020-10-23,15:27:49,65,1,1
2020-10-23,15:27:50,65,1,1
2020-10-23,15:27:51,66,1,1
2020-10-23,15:27:52,66,1,1
2020-10-23,15:27:53,65,1,1
2020-10-23,15:27:54,65,1,1
2020-10-23,15:27:55,63,1,1
2020-10-23,15:27:56,62,1,1
2020-10-23,15:27:57,61,1,1
2020-10-23,15:27:58,60,1,1
2020-10-23,15:27:59,,1,1
2020-10-23,15:28:00,,1,1
2020-10-23,15:28:01,,1,1
2020-10-23,15:28:02,60,1,1
2020-10-23,15:28:03,62,1,1
2020-10-23,15:28:04,,1,1
2020-10-23,15:28:05,65,1,1
2020-10-23,15:28:06,66,1,1
2020-10-23,15:28:07,67,1,1
2020-10-23,15:28:08,68,1,1
2020-10-23,15:28:09,70,1,1
2020-10-23,15:28:10,71,1,1
2020-10-23,15:28:11,72,1,1
2020-10-23,15:28:12,73,1,1
2020-10-23,15:28:13,76,1,1
2020-10-23,15:28:14,76,1,1
2020-10-23,15:28:15,75,1,1
2020-10-23,15:28:16,73,1,1
2020-10-23,15:28:17,72,1,1
2020-10-23,15:28:18,72,1,1
2020-10-23,15:28:19,71,1,1
2020-10-23,15:28:20,71,1,1
2020-10-23,15:28:21,71,1,1
2020-10-23,15:28:22,70,1,1
2020-10-23,15:28:23,70,1,1
2020-10-23,15:28:24,69,1,1
2020-10-23,15:28:25,69,1,1
2020-10-23,15:28:26,68,1,1
2020-10-23,15:28:27,69,1,1
2020-10-23,15:28:28,58,1,1
2020-10-23,15:28:29,72,1,1
2020-10-23,15:28:30,74,1,1
2020-10-23,15:28:31,78,1,1
2020-10-23,15:28:32,82,1,1
2020-10-23,15:28:33,85,1,1
2020-10-23,15:28:34,85,1,1
2020-10-23,15:28:35,,1,1
2020-10-23,15:28:36,83,1,1
2020-10-23,15:28:37,82,1,1
2020-10-23,15:28:38,81,1,1
2020-10-23,15:28:39,80,1,1
2020-10-23,15:28:40,79,1,1
2020-10-23,15:28:41,78,1,1
2020-10-23,15:28:42,77,1,1
2020-10-23,15:28:43,76,1,1
2020-10-23,15:28:44,76,1,1
2020-10-23,15:28:45,76,1,1
2020-10-23,15:28:46,75,1,1
2020-10-23,15:28:47,75,0,1
2020-10-23,15:28:48,74,0,1
2020-10-23,15:28:49,73,1,1
2020-10-23,15:28:50,72,1,1
2020-10-23,15:28:51,71,1,1
2020-10-23,15:28:52,71,1,1
2020-10-23,15:28:53,71,1,1
2020-10-23,15:28:54,73,1,1
2020-10-23,15:28:55,74,1,1
2020-10-23,15:28:56,76,1,1
2020-10-23,15:28:57,79,1,1
2020-10-23,15:28:58,81,1,1
2020-10-23,15:28:59,78,1,1
2020-10-23,15:29:00,72,1,1
2020-10-23,15:29:01,70,1,1
2020-10-23,15:29:02,69,1,1
2020-10-23,15:29:03,68,1,1
2020-10-23,15:29:04,66,1,1
2020-10-23,15:29:05,65,1,1
2020-10-23,15:29:06,65,1,1
2020-10-23,15:29:07,64,1,1
2020-10-23,15:29:08,65,1,1
2020-10-23,15:29:09,65,1,1
2020-10-23,15:29:10,65,1,1
2020-10-23,15:29:11,65,1,1
2020-10-23,15:29:12,64,1,1
2020-10-23,15:29:13,64,1,1
2020-10-23,15:29:14,65,1,1
2020-10-23,15:29:15,66,1,1
2020-10-23,15:29:16,68,1,1
2020-10-23,15:29:18,70,1,1
2020-10-23,15:29:19,69,1,1
2020-10-23,15:29:20,69,1,1
2020-10-23,15:29:21,68,1,1
2020-10-23,15:29:22,66,1,1
2020-10-23,15:29:23,64,1,1
2020-10-23,15:29:24,62,1,1
2020-10-23,15:29:25,60,1,1
2020-10-23,15:29:26,59,1,1
2020-10-23,15:29:27,59,1,1
2020-10-23,15:29:28,60,1,1
2020-10-23,15:29:29,60,1,1
2020-10-23,15:29:30,60,1,1
2020-10-23,15:29:31,61,1,1
2020-10-23,15:29:32,62,1,1
2020-10-23,15:29:33,62,1,1
2020-10-23,15:29:34,62,1,1
2020-10-23,15:29:35,63,1,1
2020-10-23,15:29:36,63,1,1
2020-10-23,15:29:37,64,1,1
2020-10-23,15:29:38,63,1,1
2020-10-23,15:29:39,63,1,1
2020-10-23,15:29:40,63,1,1
2020-10-23,15:29:41,63,1,1
2020-10-23,15:29:42,64,1,1
2020-10-23,15:29:43,65,1,1
2020-10-23,15:29:44,66,1,1
2020-10-23,15:29:45,67,1,1
2020-10-23,15:29:46,67,1,1
2020-10-23,15:29:47,68,1,1
2020-10-23,15:29:48,69,1,1
2020-10-23,15:29:49,70,1,1
2020-10-23,15:29:50,71,1,1
2020-10-23,15:29:51,71,1,1
2020-10-23,15:29:52,71,1,1
2020-10-23,15:29:53,72,1,1
2020-10-23,15:29:54,71,1,1
2020-10-23,15:29:55,67,1,1
2020-10-23,15:29:56,64,1,1
2020-10-23,15:29:57,63,1,1
2020-10-23,15:29:58,62,1,1
2020-10-23,15:29:59,62,1,1
2020-10-23,15:30:00,63,1,1
2020-10-23,15:30:01,64,1,1
2020-10-23,15:30:02,66,1,1
2020-10-23,15:30:03,67,1,1
2020-10-23,15:30:04,68,1,1
2020-10-23,15:30:05,69,1,1
2020-10-23,15:30:06,70,1,1
2020-10-23,15:30:07,72,1,1
2020-10-23,15:30:08,73,1,1
2020-10-23,15:30:09,74,1,1
2020-10-23,15:30:10,73,1,1
2020-10-23,15:30:11,70,1,1
2020-10-23,15:30:12,69,1,1
2020-10-23,15:30:13,67,1,1
2020-10-23,15:30:14,66,1,1
2020-10-23,15:30:15,65,1,1
2020-10-23,15:30:16,65,1,1
2020-10-23,15:30:17,65,1,1
2020-10-23,15:30:18,66,1,1
2020-10-23,15:30:19,67,1,1
2020-10-23,15:30:20,69,1,1
2020-10-23,15:30:21,70,1,1
2020-10-23,15:30:22,71,1,1
2020-10-23,15:30:23,73,1,1
2020-10-23,15:30:24,75,1,1
2020-10-23,15:30:25,75,1,1
2020-10-23,15:30:26,75,1,1
2020-10-23,15:30:27,76,1,1
2020-10-23,15:30:28,76,1,1
2020-10-23,15:30:29,76,1,1
2020-10-23,15:30:30,76,1,1
2020-10-23,15:30:31,77,1,1
2020-10-23,15:30:32,78,1,1
2020-10-23,15:30:33,80,1,1
2020-10-23,15:30:34,82,1,1
2020-10-23,15:30:35,88,1,1
2020-10-23,15:30:36,85,1,1
2020-10-23,15:30:37,87,1,1
2020-10-23,15:30:38,89,1,1
2020-10-23,15:30:39,90,1,1
2020-10-23,15:30:40,91,1,1
2020-10-23,15:30:41,91,1,1
2020-10-23,15:30:42,90,1,1
2020-10-23,15:30:43,85,1,1
2020-10-23,15:30:44,81,1,1
2020-10-23,15:30:45,79,1,1
2020-10-23,15:30:46,78,1,1
2020-10-23,15:30:47,78,1,1
2020-10-23,15:30:48,77,1,1
2020-10-23,15:30:49,76,1,1
2020-10-23,15:30:50,74,1,1
2020-10-23,15:30:51,72,1,1
2020-10-23,15:30:52,7,1,1
2020-10-23,15:30:53,69,1,1
2020-10-23,15:30:54,69,0,1
2020-10-23,15:30:55,70,0,1
2020-10-23,15:30:56,71,0,1
2020-10-23,15:30:57,71,0,1
2020-10-23,15:30:58,70,0,1
2020-10-23,15:30:59,68,0,1
2020-10-23,15:31:00,66,0,1
2020-10-23,15:31:01,63,0,1
2020-10-23,15:31:02,62,0,1
2020-10-23,15:31:03,62,0,1
2020-10-23,15:31:04,63,0,1
2020-10-23,15:31:05,63,0,1
2020-10-23,15:31:06,63,0,1
2020-10-23,15:31:07,63,0,1
2020-10-23,15:31:08,,0,1
2020-10-23,15:31:09,,0,1
2020-10-23,15:31:10,,0,1
2020-10-23,15:31:11,57,0,1
2020-10-23,15:31:12,59,0,1
2020-10-23,15:31:13,62,0,1
2020-10-23,15:31:14,65,0,1
2020-10-23,15:31:15,65,0,1
2020-10-23,15:31:16,66,0,1
2020-10-23,15:31:17,67,0,1
2020-10-23,15:31:18,68,0,1
2020-10-23,15:31:19,68,0,1
2020-10-23,15:31:20,69,0,1
2020-10-23,15:31:21,70,0,1
2020-10-23,15:31:22,71,0,1
2020-10-23,15:31:23,73,0,1
2020-10-23,15:31:24,79,0,0
2020-10-23,15:31:25,85,0,0
2020-10-23,15:31:26,84,1,0
